1.5293127,-10.3349,-0.20727827,0.14018944,-0.0193944,-0.098651834,4
1.5293127,-10.3349,-0.20727827,-0.42530242,-0.07009472,-0.6270347,4
1.5293127,-10.3349,-0.20727827,-1.4689349,-0.075897776,-1.2522368,4
2.6201408,-8.173583,-1.43689,-1.4689349,-0.075897776,-1.2522368,4
5.9524455,-6.7241306,-4.0905304,-1.4689349,-0.075897776,-1.2522368,4
5.9524455,-6.7241306,-4.0905304,-1.0292777,-0.20188501,-1.674027,4
5.9524455,-6.7241306,-4.0905304,-0.8913789,-0.31321192,-0.63024163,4
9.116654,-5.601,-7.207182,-0.8913789,-0.31321192,-0.63024163,4
9.116654,-5.601,-7.207182,0.63146335,0.11300674,0.6036698,4
8.84806,-5.8489556,-7.773084,0.63146335,0.11300674,0.6036698,4
8.84806,-5.8489556,-7.773084,1.2523896,0.57618165,1.4840534,4
6.120242,-7.45783,-3.8877387,1.2523896,0.57618165,1.4840534,4
6.120242,-7.45783,-3.8877387,1.3492088,-0.012216945,1.6515783,4
2.5692933,-7.4700933,-1.2678969,1.3492088,-0.012216945,1.6515783,4
1.3450655,-10.505688,-0.38733816,1.3492088,-0.012216945,1.6515783,4
1.3450655,-10.505688,-0.38733816,0.23563433,0.041079476,0.22143213,4
1.3450655,-10.505688,-0.38733816,-0.3556658,0.09483404,-0.4535541,4
2.1122642,-9.987941,-0.8344969,-0.3556658,0.09483404,-0.4535541,4
2.859124,-7.9666038,-1.8637097,-0.3556658,0.09483404,-0.4535541,4
2.859124,-7.9666038,-1.8637097,-1.1205993,-0.21639264,-1.3715048,4
2.859124,-7.9666038,-1.8637097,-1.0185878,-0.19562383,-1.5466653,4
6.588039,-7.0597243,-3.4166517,-1.0185878,-0.19562383,-1.5466653,4
6.588039,-7.0597243,-3.4166517,-0.7264501,-0.32115296,-0.7728745,4
8.953045,-5.5857453,-6.435796,-0.7264501,-0.32115296,-0.7728745,4
8.953045,-5.5857453,-6.435796,0.49677154,0.009468133,0.52196896,4
9.3155575,-6.285945,-7.5062847,0.49677154,0.009468133,0.52196896,4
9.3155575,-6.285945,-7.5062847,0.88710296,0.609931,1.3883032,4
6.524928,-6.984051,-4.365705,0.88710296,0.609931,1.3883032,4
6.524928,-6.984051,-4.365705,1.2497935,0.21837789,1.54468,4
3.3565319,-7.9483585,-1.6911274,1.2497935,0.21837789,1.54468,4
3.3565319,-7.9483585,-1.6911274,0.6213844,0.15805672,0.82311666,4
2.2645075,-9.514162,-0.8276175,0.6213844,0.15805672,0.82311666,4
2.2645075,-9.514162,-0.8276175,-0.29519194,-0.16370706,-0.5815266,4
1.899303,-10.039087,-0.4881358,-0.29519194,-0.16370706,-0.5815266,4
2.574378,-7.879266,-1.314557,-0.29519194,-0.16370706,-0.5815266,4
2.574378,-7.879266,-1.314557,-1.2531532,-0.1511847,-1.4391562,4
2.574378,-7.879266,-1.314557,-0.7354601,-0.43278527,-1.6677657,4
6.4677997,-7.273882,-3.496213,-0.7354601,-0.43278527,-1.6677657,4
6.4677997,-7.273882,-3.496213,-0.6135961,-0.31626618,-0.7901309,4
9.465109,-5.4909296,-6.215656,-0.6135961,-0.31626618,-0.7901309,4
10.1084795,-6.096314,-6.77109,-0.6135961,-0.31626618,-0.7901309,4
10.1084795,-6.096314,-6.77109,0.39185852,0.0917798,0.53846186,4
10.1084795,-6.096314,-6.77109,0.8525901,0.58610797,1.4519839,4
6.6882386,-6.8276205,-4.091727,0.8525901,0.58610797,1.4519839,4
6.6882386,-6.8276205,-4.091727,1.139841,0.29962057,1.6653223,4
3.7450666,-7.9683986,-1.2735798,1.139841,0.29962057,1.6653223,4
3.7450666,-7.9683986,-1.2735798,0.66322744,0.07345438,0.8222004,4
1.9992033,-9.515657,-0.5395815,0.66322744,0.07345438,0.8222004,4
1.9992033,-9.515657,-0.5395815,-0.38239038,-0.11071607,-0.6421532,4
1.6764714,-9.878469,-0.28265217,-0.38239038,-0.11071607,-0.6421532,4
1.6764714,-9.878469,-0.28265217,-1.338061,-0.14904673,-1.4391562,4
3.0580273,-8.507381,-1.4715859,-1.338061,-0.14904673,-1.4391562,4
3.0580273,-8.507381,-1.4715859,-0.7547018,-0.335966,-1.5582714,4
6.747461,-6.4908304,-3.312564,-0.7547018,-0.335966,-1.5582714,4
9.01137,-5.7436714,-5.8917274,-0.7547018,-0.335966,-1.5582714,4
9.01137,-5.7436714,-5.8917274,-0.56411743,-0.33535513,-0.9110787,4
10.124631,-5.8220367,-6.94786,-0.56411743,-0.33535513,-0.9110787,4
10.124631,-5.8220367,-6.94786,0.34451786,0.056961507,0.3616216,4
10.124631,-5.8220367,-6.94786,0.82662904,0.56930965,1.4910781,4
7.2451677,-6.706484,-4.2006,0.82662904,0.56930965,1.4910781,4
3.836592,-7.6944203,-1.0564312,0.82662904,0.56930965,1.4910781,4
3.836592,-7.6944203,-1.0564312,1.192832,0.23303823,1.6799827,4
3.836592,-7.6944203,-1.0564312,0.6253549,0.07162184,0.72996247,4
2.202294,-9.474082,-0.7363912,0.6253549,0.07162184,0.72996247,4
2.202294,-9.474082,-0.7363912,-0.4694361,0.11392301,-0.847856,4
2.1352952,-9.522836,-0.5306084,-0.4694361,0.11392301,-0.847856,4
2.1352952,-9.522836,-0.5306084,-1.1749647,-0.27839363,-1.5532318,4
3.4537404,-7.4916286,-1.538585,-1.1749647,-0.27839363,-1.5532318,4
8.065009,-6.926025,-3.5446677,-1.1749647,-0.27839363,-1.5532318,4
8.065009,-6.926025,-3.5446677,-0.7076666,-0.53342235,-1.5039059,4
8.065009,-6.926025,-3.5446677,-0.3504736,-0.18920994,-0.7114844,4
10.791032,-5.10419,-5.913263,-0.3504736,-0.18920994,-0.7114844,4
10.791032,-5.10419,-5.913263,0.6343649,0.13362284,0.7675296,4
9.690333,-5.1068816,-6.1211395,0.6343649,0.13362284,0.7675296,4
9.690333,-5.1068816,-6.1211395,0.868014,0.5934381,1.5820944,4
6.775277,-7.109076,-2.9276185,0.868014,0.5934381,1.5820944,4
6.775277,-7.109076,-2.9276185,1.0482138,0.19989976,1.5529264,4
3.2096725,-7.8753777,-0.67387867,1.0482138,0.19989976,1.5529264,4
2.582753,-10.080962,-0.65982085,1.0482138,0.19989976,1.5529264,4
2.582753,-10.080962,-0.65982085,0.115908265,0.20371756,0.20371756,4
2.582753,-10.080962,-0.65982085,-0.3697153,-0.03115321,-0.5830537,4
2.978466,-9.562018,-0.7286145,-0.3697153,-0.03115321,-0.5830537,4
2.978466,-9.562018,-0.7286145,-1.1535851,-0.087809294,-1.5410149,4
4.1817565,-7.4249287,-1.4297116,-1.1535851,-0.087809294,-1.5410149,4
7.253543,-6.2327046,-3.2437701,-1.1535851,-0.087809294,-1.5410149,4
7.253543,-6.2327046,-3.2437701,-0.75409096,-0.64795625,-1.4872603,4
10.648659,-4.5332026,-6.5030937,-0.75409096,-0.64795625,-1.4872603,4
10.648659,-4.5332026,-6.5030937,-0.4924956,-0.19959435,-0.83136314,4
10.648659,-4.5332026,-6.5030937,0.5906893,0.17302248,0.8677085,4
10.423136,-5.1640105,-6.7612195,0.5906893,0.17302248,0.8677085,4
6.695716,-6.68764,-2.8800611,0.5906893,0.17302248,0.8677085,4
6.695716,-6.68764,-2.8800611,0.8525901,0.700031,1.8151326,4
3.2476585,-7.2678995,-0.68195444,0.8525901,0.700031,1.8151326,4
3.2476585,-7.2678995,-0.68195444,1.2507098,-0.017256435,1.7529789,4
2.1454647,-10.332209,-0.29012975,1.2507098,-0.017256435,1.7529789,4
2.1454647,-10.332209,-0.29012975,0.27564484,0.0762032,0.36299598,4
2.1454647,-10.332209,-0.29012975,-0.5592307,-0.30298024,-0.9863656,4
2.352743,-9.212367,-0.8455637,-0.5592307,-0.30298024,-0.9863656,4
2.352743,-9.212367,-0.8455637,-1.2733111,-0.0077883024,-1.6937268,4
4.849952,-7.1455665,-1.352543,-1.2733111,-0.0077883024,-1.6937268,4
4.849952,-7.1455665,-1.352543,-0.5825956,-0.56533915,-1.3823473,4
7.7668033,-6.4872413,-3.969992,-0.5825956,-0.56533915,-1.3823473,4
10.779965,-5.413761,-6.3625154,-0.5825956,-0.56533915,-1.3823473,4
10.779965,-5.413761,-6.3625154,-0.38575006,-0.12705623,-0.40819868,4
9.649057,-5.552545,-5.593821,-0.38575006,-0.12705623,-0.40819868,4
9.649057,-5.552545,-5.593821,0.53388053,0.24876754,1.0300412,4
9.649057,-5.552545,-5.593821,0.8379297,0.58519167,1.8044428,4
6.111568,-7.370193,-2.5477579,0.8379297,0.58519167,1.8044428,4
2.6512475,-7.8628154,-0.7366903,0.8379297,0.58519167,1.8044428,4
2.6512475,-7.8628154,-0.7366903,1.123959,0.07650862,1.561631,4
2.6512475,-7.8628154,-0.7366903,0.16065283,0.12201674,0.100637086,4
2.5345974,-10.237392,-0.2961118,0.16065283,0.12201674,0.100637086,4
2.5345974,-10.237392,-0.2961118,-0.6134434,-0.19592926,-1.2937745,4
3.1645079,-9.389735,-1.0360922,-0.6134434,-0.19592926,-1.2937745,4
3.1645079,-9.389735,-1.0360922,-1.0204203,-0.26541314,-1.6625736,4
4.662116,-7.3043904,-1.0770693,-1.0204203,-0.26541314,-1.6625736,4
4.662116,-7.3043904,-1.0770693,-0.6775823,-0.5619795,-1.2760599,4
8.443673,-5.785247,-4.0797625,-0.6775823,-0.5619795,-1.2760599,4
10.777871,-4.5427737,-6.27099,-0.6775823,-0.5619795,-1.2760599,4
10.777871,-4.5427737,-6.27099,-0.2441862,-0.18753012,-0.37918344,4
10.777871,-4.5427737,-6.27099,0.50715595,0.3153499,1.1425898,4
9.570094,-5.854938,-5.579165,0.50715595,0.3153499,1.1425898,4
9.570094,-5.854938,-5.579165,0.8374716,0.645971,1.8476603,4
6.1005015,-7.0689964,-2.2010977,0.8374716,0.645971,1.8476603,4
6.1005015,-7.0689964,-2.2010977,1.1551121,-0.13621894,1.4716837,4
2.8052855,-7.54457,-1.0393823,1.1551121,-0.13621894,1.4716837,4
2.3189442,-10.591231,-0.038285162,1.1551121,-0.13621894,1.4716837,4
2.3189442,-10.591231,-0.038285162,0.09758285,0.004428643,0.10689827,4
2.3189442,-10.591231,-0.038285162,-0.46699274,-0.015729317,-1.2322316,4
2.8396823,-9.300603,-1.1877373,-0.46699274,-0.015729317,-1.2322316,4
4.775476,-7.2939215,-0.8129615,-0.46699274,-0.015729317,-1.2322316,4
4.775476,-7.2939215,-0.8129615,-1.1483928,-0.35306972,-1.3172921,4
4.775476,-7.2939215,-0.8129615,-0.5012002,-0.4500417,-1.5927843,4
8.121839,-6.745367,-3.661916,-0.5012002,-0.4500417,-1.5927843,4
8.121839,-6.745367,-3.661916,-0.30695075,-0.11575556,-0.46439663,4
11.027922,-4.729713,-6.0062838,-0.30695075,-0.11575556,-0.46439663,4
11.027922,-4.729713,-6.0062838,0.6774296,0.3087833,0.92589176,4
9.693923,-4.9381876,-5.144868,0.6774296,0.3087833,0.92589176,4
6.795018,-7.1306114,-2.2764716,0.6774296,0.3087833,0.92589176,4
6.795018,-7.1306114,-2.2764716,0.6775823,0.5045598,1.7067072,4
3.1250265,-7.496713,-0.3472584,0.6775823,0.5045598,1.7067072,4
3.1250265,-7.496713,-0.3472584,0.9668185,0.048409645,1.4246485,4
2.5079772,-10.71177,-0.5240282,0.9668185,0.048409645,1.4246485,4
2.5079772,-10.71177,-0.5240282,-0.13331741,0.5512897,0.108730815,4
2.5079772,-10.71177,-0.5240282,-0.32206923,-0.41201648,-0.7029325,4
3.5434713,-9.007781,-1.0387841,-0.32206923,-0.41201648,-0.7029325,4
3.5434713,-9.007781,-1.0387841,-0.9689565,-0.18783553,-1.3731847,4
4.552943,-7.8810606,-1.6313069,-0.9689565,-0.18783553,-1.3731847,4
4.552943,-7.8810606,-1.6313069,-0.5549547,-0.44530764,-1.4295353,4
7.800901,-6.1322064,-3.330809,-0.5549547,-0.44530764,-1.4295353,4
7.800901,-6.1322064,-3.330809,-0.25686127,-0.20952061,-0.5251759,4
10.560722,-5.3446684,-5.829215,-0.25686127,-0.20952061,-0.5251759,4
9.57787,-5.9937215,-5.4643097,-0.25686127,-0.20952061,-0.5251759,4
9.57787,-5.9937215,-5.4643097,0.5781669,0.17454961,1.0098833,4
9.57787,-5.9937215,-5.4643097,0.75577074,0.6074876,1.7975708,4
6.100202,-7.6851482,-1.995614,0.75577074,0.6074876,1.7975708,4
6.100202,-7.6851482,-1.995614,1.1303729,-0.0151184695,1.4675605,4
2.5639095,-7.4599237,-0.83120674,1.1303729,-0.0151184695,1.4675605,4
2.3039892,-10.739287,-0.06550352,1.1303729,-0.0151184695,1.4675605,4
2.3039892,-10.739287,-0.06550352,-0.034818295,0.32619244,0.08124269,4
2.3039892,-10.739287,-0.06550352,-0.59527063,-0.38407022,-1.3559282,4
3.536891,-8.939286,-1.3175479,-0.59527063,-0.38407022,-1.3559282,4
3.536891,-8.939286,-1.3175479,-1.0844066,-0.2247918,-1.5045168,4
5.104788,-7.713862,-1.3522439,-1.0844066,-0.2247918,-1.5045168,4
5.104788,-7.713862,-1.3522439,-0.5089885,-0.5036436,-1.3759334,4
8.085348,-5.9413786,-4.1437707,-0.5089885,-0.5036436,-1.3759334,4
8.085348,-5.9413786,-4.1437707,-0.100331664,-0.107050985,-0.09636115,4
11.254342,-5.1272206,-6.4241304,-0.100331664,-0.107050985,-0.09636115,4
11.254342,-5.1272206,-6.4241304,0.83090496,0.2970245,1.3284401,4
8.4038925,-5.684748,-4.685147,0.83090496,0.2970245,1.3284401,4
8.4038925,-5.684748,-4.685147,0.92497545,0.5971032,1.8737739,4
5.345865,-7.7623167,-1.2290136,0.92497545,0.5971032,1.8737739,4
5.345865,-7.7623167,-1.2290136,0.90573376,-0.015423893,1.1341907,4
2.19033,-8.761918,-0.6963114,0.90573376,-0.015423893,1.1341907,4
2.19033,-8.761918,-0.6963114,-0.3205421,0.053296424,-0.46348035,4
2.1622143,-10.130014,-0.06819545,-0.3205421,0.053296424,-0.46348035,4
2.1622143,-10.130014,-0.06819545,-1.0973871,-0.20768806,-1.456718,4
3.3544383,-8.384749,-1.1386845,-1.0973871,-0.20768806,-1.456718,4
6.7411795,-7.092326,-2.5731816,-1.0973871,-0.20768806,-1.456718,4
6.7411795,-7.092326,-2.5731816,-0.66338015,-0.34497598,-1.4583979,4
9.199206,-5.8307104,-4.8646083,-0.66338015,-0.34497598,-1.4583979,4
9.199206,-5.8307104,-4.8646083,-0.48195848,-0.34986275,-0.89107347,4
9.199206,-5.8307104,-4.8646083,0.158973,0.047493376,0.52196896,4
10.845169,-6.1322064,-6.2255263,0.158973,0.047493376,0.52196896,4
10.845169,-6.1322064,-6.2255263,0.7084301,0.47264308,1.4948959,4
6.6981087,-6.6161547,-3.3155549,0.7084301,0.47264308,1.4948959,4
6.6981087,-6.6161547,-3.3155549,1.0011786,0.07956286,1.3548592,4
5.0102715,-7.6683984,-1.4395819,1.0011786,0.07956286,1.3548592,4
5.0102715,-7.6683984,-1.4395819,0.63024163,-0.33382803,0.5804576,4
1.4676976,-9.960124,-0.28743783,0.63024163,-0.33382803,0.5804576,4
1.4676976,-9.960124,-0.28743783,-1.3302727,0.63955706,-0.35505497,4
2.5396821,-9.196216,-2.3748765,-1.3302727,0.63955706,-0.35505497,4
2.5396821,-9.196216,-2.3748765,-1.2667445,-0.5596888,-1.7085397,4
3.309573,-7.392925,-1.6627127,-1.2667445,-0.5596888,-1.7085397,4
7.455736,-5.5965133,-5.7433724,-1.2667445,-0.5596888,-1.7085397,4
7.455736,-5.5965133,-5.7433724,-1.1392301,-0.20738265,-1.1804624,4
7.455736,-5.5965133,-5.7433724,-0.18310146,-0.0361927,-0.24388076,4
10.449756,-4.5338006,-8.801101,-0.18310146,-0.0361927,-0.24388076,4
10.449756,-4.5338006,-8.801101,0.8790092,0.26037365,1.2035218,4
7.5699935,-5.6850476,-6.712466,0.8790092,0.26037365,1.2035218,4
7.5699935,-5.6850476,-6.712466,1.2064233,0.50639236,1.5613256,4
4.7075796,-7.2472615,-2.6533413,1.2064233,0.50639236,1.5613256,4
4.7075796,-7.2472615,-2.6533413,1.1351069,-0.08857285,0.821895,4
2.5435705,-8.422437,-2.0668006,1.1351069,-0.08857285,0.821895,4
2.5435705,-8.422437,-2.0668006,0.4549285,-0.32115296,-0.33947837,4
3.0083764,-10.160822,-0.27876383,0.4549285,-0.32115296,-0.33947837,4
3.0083764,-10.160822,-0.27876383,-0.78875655,-0.46485478,-1.1699252,4
1.8903298,-8.866305,-1.247857,-0.78875655,-0.46485478,-1.1699252,4
1.8903298,-8.866305,-1.247857,-0.85075754,-0.17897825,-1.578582,4
6.7932234,-6.982855,-2.7005994,-0.85075754,-0.17897825,-1.578582,4
6.7932234,-6.982855,-2.7005994,-1.2441431,-0.2832804,-0.9397885,4
9.307182,-4.51735,-4.558925,-1.2441431,-0.2832804,-0.9397885,4
11.417354,-5.1460643,-7.3250284,-1.2441431,-0.2832804,-0.9397885,4
11.417354,-5.1460643,-7.3250284,0.1577513,0.04352287,0.34818295,4
11.417354,-5.1460643,-7.3250284,0.9071082,0.5312844,1.452442,4
7.0692954,-5.729614,-4.1955156,0.9071082,0.5312844,1.452442,4
4.295715,-8.226225,-2.2489543,0.9071082,0.5312844,1.452442,4
4.295715,-8.226225,-2.2489543,0.66322744,0.282975,1.9296665,4
4.295715,-8.226225,-2.2489543,0.3103104,0.3440597,0.8011262,4
4.3788652,-8.368,-1.0301101,0.3103104,0.3440597,0.8011262,4
4.3788652,-8.368,-1.0301101,-0.15943113,-0.7542437,-0.56427014,4
1.8343977,-9.780065,-1.3761721,-0.15943113,-0.7542437,-0.56427014,4
1.8343977,-9.780065,-1.3761721,-1.3986875,-0.44805646,-1.2165023,4
2.059622,-8.733503,-2.4924238,-1.3986875,-0.44805646,-1.2165023,4
2.059622,-8.733503,-2.4924238,-1.0839485,-0.007330167,-1.5262018,4
7.0166535,-5.8818574,-4.7913284,-1.0839485,-0.007330167,-1.5262018,4
8.58814,-4.0719857,-7.4012995,-1.0839485,-0.007330167,-1.5262018,4
8.58814,-4.0719857,-7.4012995,-0.7589777,-0.20142688,-0.77195823,4
8.58814,-4.0719857,-7.4012995,0.5668663,-0.07345438,0.60916746,4
9.720243,-4.2664027,-8.550752,0.5668663,-0.07345438,0.60916746,4
9.720243,-4.2664027,-8.550752,1.103801,0.45141613,1.482679,4
6.1468625,-6.049654,-4.881059,1.103801,0.45141613,1.482679,4
6.1468625,-6.049654,-4.881059,1.2497935,0.42835665,1.6749432,4
3.8410785,-7.5032935,-1.9262222,1.2497935,0.42835665,1.6749432,4
3.8410785,-7.5032935,-1.9262222,0.907719,-0.13652436,0.71789825,4
1.5732809,-9.791131,-1.89362,0.907719,-0.13652436,0.71789825,4
1.5732809,-9.791131,-1.89362,0.056045234,-0.016340164,0.015423893,4
1.7105691,-10.722239,-0.58983076,0.056045234,-0.016340164,0.015423893,4
1.7105691,-10.722239,-0.58983076,-1.3249277,-0.20493926,-1.683495,4
2.937788,-8.448459,-2.114358,-1.3249277,-0.20493926,-1.683495,4
2.937788,-8.448459,-2.114358,-1.3999093,-0.34894648,-1.3310362,4
4.7455654,-6.91765,-2.6656044,-1.3999093,-0.34894648,-1.3310362,4
4.7455654,-6.91765,-2.6656044,-0.8397623,-0.20692451,-1.1210574,4
7.5702925,-5.462515,-6.1570315,-0.8397623,-0.20692451,-1.1210574,4
10.264312,-4.544269,-9.0646105,-0.8397623,-0.20692451,-1.1210574,4
10.264312,-4.544269,-9.0646105,0.034054734,-0.09666658,0.027640838,4
10.264312,-4.544269,-9.0646105,1.1250279,0.2832804,1.3285928,4
7.2768726,-5.9318075,-6.1154566,1.1250279,0.2832804,1.3285928,4
7.2768726,-5.9318075,-6.1154566,1.3832636,0.532048,1.7934475,4
3.958925,-7.217052,-2.085644,1.3832636,0.532048,1.7934475,4
1.6049858,-9.410672,-1.942972,1.3832636,0.532048,1.7934475,4
1.6049858,-9.410672,-1.942972,1.079978,0.015576605,0.9856021,4
2.6425736,-10.184751,-0.64875406,1.079978,0.015576605,0.9856021,4
2.6425736,-10.184751,-0.64875406,-0.2365506,0.14003673,-0.3776563,4
2.6006992,-8.952447,-1.655235,-0.2365506,0.14003673,-0.3776563,4
2.6006992,-8.952447,-1.655235,-1.2450594,-0.39094225,-1.3620367,4
2.6006992,-8.952447,-1.655235,-1.0918895,-0.2441862,-1.4072393,4
5.374878,-6.8742805,-3.371786,-1.0918895,-0.2441862,-1.4072393,4
5.374878,-6.8742805,-3.371786,-0.97170526,-0.3321482,-1.0292777,4
8.166105,-4.907081,-5.983253,-0.97170526,-0.3321482,-1.0292777,4
8.166105,-4.907081,-5.983253,0.15591876,-0.08108997,0.14690876,4
9.832407,-4.9716873,-8.906983,0.15591876,-0.08108997,0.14690876,4
9.832407,-4.9716873,-8.906983,0.94940937,0.41400173,1.3049225,4
6.7118673,-5.598906,-5.65424,0.94940937,0.41400173,1.3049225,4
6.7118673,-5.598906,-5.65424,1.2858335,0.2287623,1.7222838,4
3.8871403,-7.2705917,-2.4942186,1.2858335,0.2287623,1.7222838,4
3.8871403,-7.2705917,-2.4942186,0.8519792,0.29397026,0.882827,4
2.5097718,-9.476475,-2.1777678,0.8519792,0.29397026,0.882827,4
2.5097718,-9.476475,-2.1777678,0.03436016,-0.29122144,-0.05054761,4
1.7324036,-10.480264,-1.1279168,0.03436016,-0.29122144,-0.05054761,4
1.7324036,-10.480264,-1.1279168,-0.9515473,-0.16263808,-1.2442958,4
3.00718,-8.729316,-1.9378872,-0.9515473,-0.16263808,-1.2442958,4
3.00718,-8.729316,-1.9378872,-1.3198882,-0.15408622,-1.4354911,4
4.106084,-7.752745,-2.868097,-1.3198882,-0.15408622,-1.4354911,4
4.106084,-7.752745,-2.868097,-0.9399412,-0.41003123,-1.0944855,4
7.529914,-5.1083775,-5.8651075,-0.9399412,-0.41003123,-1.0944855,4
7.529914,-5.1083775,-5.8651075,0.03771982,-0.04459185,-0.06139015,4
9.829416,-4.7048874,-8.790333,0.03771982,-0.04459185,-0.06139015,4
9.829416,-4.7048874,-8.790333,0.9732324,0.3594836,1.2319262,4
7.3752775,-5.9099727,-6.070292,0.9732324,0.3594836,1.2319262,4
7.3752775,-5.9099727,-6.070292,1.3499725,0.35765108,1.7939057,4
4.2257247,-7.3869424,-2.5932214,1.3499725,0.35765108,1.7939057,4
1.5714862,-8.693723,-1.4919249,1.3499725,0.35765108,1.7939057,4
1.5714862,-8.693723,-1.4919249,1.1346488,-0.05787778,1.1548067,4
1.5714862,-8.693723,-1.4919249,-0.13209572,-0.042606596,-0.16141638,4
1.189831,-11.193325,-0.8225328,-0.13209572,-0.042606596,-0.16141638,4
1.189831,-11.193325,-0.8225328,-1.1977187,-0.21914145,-1.4706148,4
2.5337,-9.188738,-1.8978075,-1.1977187,-0.21914145,-1.4706148,4
4.6782675,-6.6110697,-3.161218,-1.1977187,-0.21914145,-1.4706148,4
4.6782675,-6.6110697,-3.161218,-1.2600251,-0.34070006,-1.3116418,4
4.6782675,-6.6110697,-3.161218,-0.94467527,-0.2816006,-0.90527564,4
7.4458656,-5.7780685,-5.9437714,-0.94467527,-0.2816006,-0.90527564,4
8.893523,-5.6970115,-8.775378,-0.94467527,-0.2816006,-0.90527564,4
8.893523,-5.6970115,-8.775378,0.22662434,-0.051005747,-0.08460235,4
6.6678996,-5.884549,-5.8471613,0.22662434,-0.051005747,-0.08460235,4
6.6678996,-5.884549,-5.8471613,0.9741487,0.18890451,1.0782981,4
6.6678996,-5.884549,-5.8471613,0.83105767,0.414918,1.3232479,4
4.8101716,-7.8311105,-2.8085756,0.83105767,0.414918,1.3232479,4
4.8101716,-7.8311105,-2.8085756,0.50226915,-0.03451287,0.8362499,4
4.6893344,-9.242577,-3.6424742,0.50226915,-0.03451287,0.8362499,4
4.6893344,-9.242577,-3.6424742,-0.0787993,0.17118995,-0.22830416,4
1.20688,-8.01117,-2.7119653,-0.0787993,0.17118995,-0.22830416,4
1.20688,-8.01117,-2.7119653,0.52212167,-0.21410197,-0.18630841,4
3.7384863,-9.478868,-3.5150564,0.52212167,-0.21410197,-0.18630841,4
2.2740788,-11.281261,-0.6373881,0.52212167,-0.21410197,-0.18630841,4
2.2740788,-11.281261,-0.6373881,0.08582404,-0.351848,-0.44378054,4
3.7510486,-8.2346,-1.2993027,0.08582404,-0.351848,-0.44378054,4
